,WORD,PART,VIEW,U_DATE,LINK,E_DATE
177,reduct,NN,3일 전,202305,https://youtube.com/watch?v=GjvgZYJjkaQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
178,in,IN,3일 전,202305,https://youtube.com/watch?v=GjvgZYJjkaQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
179,the,DT,3일 전,202305,https://youtube.com/watch?v=GjvgZYJjkaQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
180,lifetim,NN,3일 전,202305,https://youtube.com/watch?v=GjvgZYJjkaQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
181,bitcoin,NNP,2일 전,202305,https://youtube.com/watch?v=45BQVSTDJe8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
182,is,VBZ,2일 전,202305,https://youtube.com/watch?v=45BQVSTDJe8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
183,10,CD,2일 전,202305,https://youtube.com/watch?v=45BQVSTDJe8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
184,time,NNS,2일 전,202305,https://youtube.com/watch?v=45BQVSTDJe8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
185,faster,RBR,2일 전,202305,https://youtube.com/watch?v=45BQVSTDJe8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
186,than,IN,2일 전,202305,https://youtube.com/watch?v=45BQVSTDJe8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
187,20,CD,2일 전,202305,https://youtube.com/watch?v=45BQVSTDJe8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
188,time,NNS,2일 전,202305,https://youtube.com/watch?v=45BQVSTDJe8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
189,faster,RBR,2일 전,202305,https://youtube.com/watch?v=45BQVSTDJe8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
190,pyeongchon,NNP,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
191,centum,NNP,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
192,first,NNP,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
193,apart,NNP,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
194,offer,VBZ,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
195,10,CD,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
196,discount,NNS,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
197,and,CC,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
198,more,JJR,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
199,than,IN,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
200,20,CD,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
201,million,CD,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
202,won,VBD,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
203,free,JJ,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
204,of,IN,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
205,charg,NN,10시간 전,202305,https://youtube.com/watch?v=yJzDjYY5Zd4&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
206,bitcoin,NNP,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
207,emerg,NNP,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
208,prescript,NNP,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
209,whi,WRB,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
210,i,PRP,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
211,should,MD,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
212,enjoy,VB,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
213,the,DT,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
214,declin,NN,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
215,of,IN,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
216,a,DT,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
217,huge,JJ,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
218,opportun,NN,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
219,to,TO,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
220,chang,VB,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
221,my,PRP$,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
222,life,NN,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
223,in,IN,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
224,the,DT,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
225,futur,NN,15시간 전,202305,https://youtube.com/watch?v=rmhQNR6amMs&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
226,bucheon,NNP,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
227,new,JJ,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
228,apart,NN,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
229,build,NN,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
230,lifelong,NNP,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
231,unblock,VBD,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
232,south,JJ,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
233,face,VBG,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
234,park,NN,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
235,view,NN,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
236,a,NNP,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
237,famili,NN,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
238,of,IN,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
239,four,CD,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
240,ha,VBZ,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
241,no,DT,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
242,problem,NN,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
243,30,CD,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
244,pyeong,JJ,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
245,apart,NN,2일 전,202305,https://youtube.com/watch?v=rz8gv0MF0OU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
246,ansan,NNP,2일 전,202305,https://youtube.com/watch?v=lKeUV2qtXP0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
247,new,JJ,2일 전,202305,https://youtube.com/watch?v=lKeUV2qtXP0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
248,construct,NN,2일 전,202305,https://youtube.com/watch?v=lKeUV2qtXP0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
249,villa,NN,2일 전,202305,https://youtube.com/watch?v=lKeUV2qtXP0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
250,is,VBZ,2일 전,202305,https://youtube.com/watch?v=lKeUV2qtXP0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
251,realli,RB,2일 전,202305,https://youtube.com/watch?v=lKeUV2qtXP0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
252,cool,JJ,2일 전,202305,https://youtube.com/watch?v=lKeUV2qtXP0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
253,miss,VBG,2일 전,202305,https://youtube.com/watch?v=lKeUV2qtXP0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
254,structur,NN,2일 전,202305,https://youtube.com/watch?v=lKeUV2qtXP0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
255,live,NN,2일 전,202305,https://youtube.com/watch?v=lKeUV2qtXP0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
256,room,NN,2일 전,202305,https://youtube.com/watch?v=lKeUV2qtXP0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
257,view,NN,2일 전,202305,https://youtube.com/watch?v=lKeUV2qtXP0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
258,without,IN,2일 전,202305,https://youtube.com/watch?v=lKeUV2qtXP0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
259,clog,VBG,2일 전,202305,https://youtube.com/watch?v=lKeUV2qtXP0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
260,it,PRP,1일 전,202305,https://youtube.com/watch?v=Q75qG6zJiFo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
261,is,VBZ,1일 전,202305,https://youtube.com/watch?v=Q75qG6zJiFo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
262,annoy,VBG,1일 전,202305,https://youtube.com/watch?v=Q75qG6zJiFo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
263,but,CC,1일 전,202305,https://youtube.com/watch?v=Q75qG6zJiFo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
264,it,PRP,1일 전,202305,https://youtube.com/watch?v=Q75qG6zJiFo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
265,is,VBZ,1일 전,202305,https://youtube.com/watch?v=Q75qG6zJiFo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
266,sure,RB,1일 전,202305,https://youtube.com/watch?v=Q75qG6zJiFo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
267,31100,CD,1일 전,202305,https://youtube.com/watch?v=Q75qG6zJiFo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
268,won,VBD,1일 전,202305,https://youtube.com/watch?v=Q75qG6zJiFo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
269,jamsil,NNP,4시간 전,202305,https://youtube.com/watch?v=r2z089y6gEU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
270,el,NNP,4시간 전,202305,https://youtube.com/watch?v=r2z089y6gEU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
271,collaps,VBD,4시간 전,202305,https://youtube.com/watch?v=r2z089y6gEU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
272,resentz,NNP,4시간 전,202305,https://youtube.com/watch?v=r2z089y6gEU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
273,trizium,NNP,4시간 전,202305,https://youtube.com/watch?v=r2z089y6gEU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
274,jamsil,NNP,4시간 전,202305,https://youtube.com/watch?v=r2z089y6gEU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
275,jugong,NNP,4시간 전,202305,https://youtube.com/watch?v=r2z089y6gEU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
276,complex,NNP,4시간 전,202305,https://youtube.com/watch?v=r2z089y6gEU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
277,5,CD,4시간 전,202305,https://youtube.com/watch?v=r2z089y6gEU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
278,helio,NNP,4시간 전,202305,https://youtube.com/watch?v=r2z089y6gEU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
279,citi,NNP,4시간 전,202305,https://youtube.com/watch?v=r2z089y6gEU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
280,dunchon,NNP,4시간 전,202305,https://youtube.com/watch?v=r2z089y6gEU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
281,jugong,NNP,4시간 전,202305,https://youtube.com/watch?v=r2z089y6gEU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
282,faint,VBD,4시간 전,202305,https://youtube.com/watch?v=r2z089y6gEU&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
283,korean,JJ,3일 전,202305,https://youtube.com/watch?v=73NbVgRjP2g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
284,church,NNP,3일 전,202305,https://youtube.com/watch?v=73NbVgRjP2g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
285,cpr,NNP,3일 전,202305,https://youtube.com/watch?v=73NbVgRjP2g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
286,kim,NNP,3일 전,202305,https://youtube.com/watch?v=73NbVgRjP2g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
287,hana,NNP,3일 전,202305,https://youtube.com/watch?v=73NbVgRjP2g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
288,s,VBD,3일 전,202305,https://youtube.com/watch?v=73NbVgRjP2g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
289,hope,NNP,3일 전,202305,https://youtube.com/watch?v=73NbVgRjP2g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
290,salari,NNP,3일 전,202305,https://youtube.com/watch?v=73NbVgRjP2g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
291,of,IN,3일 전,202305,https://youtube.com/watch?v=73NbVgRjP2g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
292,12,CD,3일 전,202305,https://youtube.com/watch?v=73NbVgRjP2g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
293,million,CD,3일 전,202305,https://youtube.com/watch?v=73NbVgRjP2g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
294,won,VBD,3일 전,202305,https://youtube.com/watch?v=73NbVgRjP2g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
295,per,IN,3일 전,202305,https://youtube.com/watch?v=73NbVgRjP2g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
296,month,NN,3일 전,202305,https://youtube.com/watch?v=73NbVgRjP2g&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
297,yushin,JJ,1일 전,202305,https://youtube.com/watch?v=YMG06OW8LXo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
298,sho,NNP,1일 전,202305,https://youtube.com/watch?v=YMG06OW8LXo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
299,independ,NNP,1일 전,202305,https://youtube.com/watch?v=YMG06OW8LXo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
300,film,NNP,1일 전,202305,https://youtube.com/watch?v=YMG06OW8LXo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
301,huapochun,NNP,1일 전,202305,https://youtube.com/watch?v=YMG06OW8LXo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
302,semena,NNP,1일 전,202305,https://youtube.com/watch?v=YMG06OW8LXo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
303,2,CD,1일 전,202305,https://youtube.com/watch?v=YMG06OW8LXo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
304,xrp,NN,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
305,is,VBZ,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
306,a,DT,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
307,worthless,JJ,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
308,coin,NN,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
309,xrp,NNP,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
310,will,MD,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
311,enjoy,VB,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
312,institut,JJ,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
313,adopt,NN,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
314,as,IN,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
315,the,DT,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
316,onli,RB,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
317,regul,JJ,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
318,asset,NN,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
319,1,CD,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
320,billion,CD,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
321,reserv,NN,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
322,gum,NNP,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
323,reserv,NN,2일 전,202305,https://youtube.com/watch?v=WFU8CqUncYI&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
324,0,CD,2일 전,202305,https://youtube.com/watch?v=IzDshWT0JMo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
325,000001,CD,2일 전,202305,https://youtube.com/watch?v=IzDshWT0JMo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
326,won,VBD,2일 전,202305,https://youtube.com/watch?v=IzDshWT0JMo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
327,dust,NNP,2일 전,202305,https://youtube.com/watch?v=IzDshWT0JMo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
328,coin,NNP,2일 전,202305,https://youtube.com/watch?v=IzDshWT0JMo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
329,1000,CD,2일 전,202305,https://youtube.com/watch?v=IzDshWT0JMo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
330,profit,NN,2일 전,202305,https://youtube.com/watch?v=IzDshWT0JMo&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
331,special,JJ,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
332,price,NN,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
333,incheon,NNP,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
334,new,JJ,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
335,construct,NN,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
336,villa,NN,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
337,hous,NN,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
338,doe,VBZ,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
339,not,RB,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
340,cost,VB,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
341,100,CD,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
342,won,VBD,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
343,100,CD,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
344,full,JJ,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
345,loan,NN,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
346,perfect,NN,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
347,non,JJ,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
348,resid,NN,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
349,site,NN,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
350,200,CD,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
351,million,CD,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
352,discount,NNS,13시간 전,202305,https://youtube.com/watch?v=DK0qvDgTnE8&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
