,WORD,VIEW,U_DATE,LINK,E_DATE
220,even,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
221,if,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
222,you,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
223,are,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
224,not,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
225,an,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
226,employe,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
227,anyon,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
228,with,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
229,a,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
230,payrol,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
231,account,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
232,can,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
233,get,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
234,a,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
235,preferenti,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
236,fee,34000,202305,https://youtube.com/watch?v=WeazPXoLMc0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
237,duplic,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
238,benefit,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
239,for,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
240,the,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
241,next,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
242,level,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
243,of,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
244,basic,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
245,livelihood,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
246,recipi,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
247,exempt,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
248,of,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
249,bank,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
250,fee,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
251,discount,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
252,on,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
253,rice,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
254,price,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
255,half,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
256,price,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
257,discount,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
258,on,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
259,fine,98000,202305,https://youtube.com/watch?v=EAjutjmnS-0&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,202305
260,3,630000,2주 전,https://youtube.com/shorts/KLo2IS4Txj8,20230527
261,way,630000,2주 전,https://youtube.com/shorts/KLo2IS4Txj8,20230527
262,to,630000,2주 전,https://youtube.com/shorts/KLo2IS4Txj8,20230527
263,get,630000,2주 전,https://youtube.com/shorts/KLo2IS4Txj8,20230527
264,unemploy,630000,2주 전,https://youtube.com/shorts/KLo2IS4Txj8,20230527
265,youth,630000,2주 전,https://youtube.com/shorts/KLo2IS4Txj8,20230527
266,loan,630000,2주 전,https://youtube.com/shorts/KLo2IS4Txj8,20230527
267,without,630000,2주 전,https://youtube.com/shorts/KLo2IS4Txj8,20230527
268,proof,630000,2주 전,https://youtube.com/shorts/KLo2IS4Txj8,20230527
269,of,630000,2주 전,https://youtube.com/shorts/KLo2IS4Txj8,20230527
270,incom,630000,2주 전,https://youtube.com/shorts/KLo2IS4Txj8,20230527
271,short,630000,2주 전,https://youtube.com/shorts/KLo2IS4Txj8,20230527
272,multi,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
273,level,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
274,stock,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
275,price,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
276,manipul,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
277,unit,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
278,radokyun,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
279,repres,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
280,fee,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
281,laundri,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
282,window,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
283,suspicion,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
284,of,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
285,use,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
286,high,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
287,price,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
288,pictur,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
289,may,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
290,18,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
291,neck,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
292,full,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
293,imag,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
294,digit,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
295,onli,30000,스트리밍 시간: 8일 전,https://youtube.com/watch?v=xbKH-FC_oLw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
296,coinbas,1500,2주 전,https://youtube.com/watch?v=oRnczWAbmkQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
297,bitcoin,1500,2주 전,https://youtube.com/watch?v=oRnczWAbmkQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
298,new,1500,2주 전,https://youtube.com/watch?v=oRnczWAbmkQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
299,stabl,1500,2주 전,https://youtube.com/watch?v=oRnczWAbmkQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
300,coin,1500,2주 전,https://youtube.com/watch?v=oRnczWAbmkQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
301,nft,1500,2주 전,https://youtube.com/watch?v=oRnczWAbmkQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
302,bitcoin,1500,2주 전,https://youtube.com/watch?v=oRnczWAbmkQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
303,eth,1500,2주 전,https://youtube.com/watch?v=oRnczWAbmkQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
304,xrp,1500,2주 전,https://youtube.com/watch?v=oRnczWAbmkQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
305,ada,1500,2주 전,https://youtube.com/watch?v=oRnczWAbmkQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
306,crypto,1500,2주 전,https://youtube.com/watch?v=oRnczWAbmkQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
307,blockchain,1500,2주 전,https://youtube.com/watch?v=oRnczWAbmkQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
308,2023,1500,2주 전,https://youtube.com/watch?v=oRnczWAbmkQ&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
309,wall,26000,3주 전,https://youtube.com/watch?v=96uZFExaGOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
310,street,26000,3주 전,https://youtube.com/watch?v=96uZFExaGOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
311,ha,26000,3주 전,https://youtube.com/watch?v=96uZFExaGOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
312,a,26000,3주 전,https://youtube.com/watch?v=96uZFExaGOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
313,fee,26000,3주 전,https://youtube.com/watch?v=96uZFExaGOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
314,of,26000,3주 전,https://youtube.com/watch?v=96uZFExaGOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
315,20,26000,3주 전,https://youtube.com/watch?v=96uZFExaGOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
316,but,26000,3주 전,https://youtube.com/watch?v=96uZFExaGOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
317,stock,26000,3주 전,https://youtube.com/watch?v=96uZFExaGOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
318,price,26000,3주 전,https://youtube.com/watch?v=96uZFExaGOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
319,manipul,26000,3주 전,https://youtube.com/watch?v=96uZFExaGOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
320,surpass,26000,3주 전,https://youtube.com/watch?v=96uZFExaGOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
321,wall,26000,3주 전,https://youtube.com/watch?v=96uZFExaGOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
322,street,26000,3주 전,https://youtube.com/watch?v=96uZFExaGOE&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
323,econom,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
324,save,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
325,bank,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
326,crisi,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
327,caught,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
328,in,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
329,hand,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
330,it,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
331,seem,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
332,to,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
333,record,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
334,deficit,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
335,in,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
336,9,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
337,year,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
338,mbc,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
339,230511,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
340,broadcast,11000,2주 전,https://youtube.com/watch?v=de2F314mHbw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
341,the,1900,2주 전,https://youtube.com/shorts/ku4V6xTzj48,20230527
342,five,1900,2주 전,https://youtube.com/shorts/ku4V6xTzj48,20230527
343,largest,1900,2주 전,https://youtube.com/shorts/ku4V6xTzj48,20230527
344,bank,1900,2주 전,https://youtube.com/shorts/ku4V6xTzj48,20230527
345,potenti,1900,2주 전,https://youtube.com/shorts/ku4V6xTzj48,20230527
346,bad,1900,2주 전,https://youtube.com/shorts/ku4V6xTzj48,20230527
347,loan,1900,2주 전,https://youtube.com/shorts/ku4V6xTzj48,20230527
348,amount,1900,2주 전,https://youtube.com/shorts/ku4V6xTzj48,20230527
349,to,1900,2주 전,https://youtube.com/shorts/ku4V6xTzj48,20230527
350,about,1900,2주 전,https://youtube.com/shorts/ku4V6xTzj48,20230527
351,37,1900,2주 전,https://youtube.com/shorts/ku4V6xTzj48,20230527
352,trillion,1900,2주 전,https://youtube.com/shorts/ku4V6xTzj48,20230527
353,won,1900,2주 전,https://youtube.com/shorts/ku4V6xTzj48,20230527
354,tesla,880000,3주 전,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
355,257,880000,3주 전,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
356,amazon,880000,3주 전,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
357,398,880000,3주 전,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
358,ahn,880000,3주 전,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
359,seok,880000,3주 전,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
360,hoon,880000,3주 전,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
361,s,880000,3주 전,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
362,new,880000,3주 전,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
363,york,880000,3주 전,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
364,stock,880000,3주 전,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
365,exchang,880000,3주 전,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
366,brief,880000,3주 전,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
367,230429,880000,3주 전,https://youtube.com/watch?v=pkrpiCRtfFw&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
368,honey,370000,3주 전,https://youtube.com/shorts/gFaC_XA21WM,20230527
369,tip,370000,3주 전,https://youtube.com/shorts/gFaC_XA21WM,20230527
370,to,370000,3주 전,https://youtube.com/shorts/gFaC_XA21WM,20230527
371,save,370000,3주 전,https://youtube.com/shorts/gFaC_XA21WM,20230527
372,travel,370000,3주 전,https://youtube.com/shorts/gFaC_XA21WM,20230527
373,expens,370000,3주 전,https://youtube.com/shorts/gFaC_XA21WM,20230527
374,life,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
375,in,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
376,japan,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
377,9,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
378,make,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
379,a,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
380,passbook,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
381,in,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
382,japan,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
383,yucho,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
384,bank,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
385,account,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
386,intern,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
387,student,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
388,check,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
389,card,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
390,post,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
391,offic,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
392,account,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
393,ueno,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
394,branch,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
395,open,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
396,prepar,200000,2주 전,https://youtube.com/watch?v=qu6jYQBJkhA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
397,u,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
398,s,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
399,to,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
400,enforc,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
401,new,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
402,mortgag,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
403,rule,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
404,from,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
405,may,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
406,doubl,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
407,credit,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
408,score,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
409,higher,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
410,homebuy,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
411,fee,1400,3주 전,https://youtube.com/watch?v=bx_zsCNR1TA&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
412,aim,130000,2주 전,https://youtube.com/watch?v=5iI56LQy300&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
413,for,130000,2주 전,https://youtube.com/watch?v=5iI56LQy300&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
414,etf,130000,2주 전,https://youtube.com/watch?v=5iI56LQy300&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
415,rather,130000,2주 전,https://youtube.com/watch?v=5iI56LQy300&pp=ygUQ7J2A7ZaJIOyImOyImOujjA%3D%3D,20230527
